Plot Title: B1 Mesa Top,,,,,
RID,Date,Time,Event,Details1,Details2
649,7/13/2013,08:23.0,80.11,,
650,7/13/2013,20:23.0,77.31,,
651,7/13/2013,32:23.0,73.83,,
652,7/13/2013,44:23.0,70.39,,
653,7/14/2013,56:23.0,67.66,,
654,7/14/2013,08:23.0,66.96,,
655,7/14/2013,20:23.0,66.27,,
656,7/14/2013,32:23.0,66.27,,
657,7/14/2013,44:23.0,65.59,,
658,7/14/2013,56:23.0,69.03,,
659,7/14/2013,08:23.0,80.82,,
660,7/14/2013,20:23.0,89.47,,
661,7/14/2013,32:23.0,88.02,,
662,7/14/2013,44:23.0,92.46,,
663,7/14/2013,56:23.0,91.71,,
664,7/14/2013,08:23.0,93.22,,
665,7/14/2013,20:23.0,93.22,,
666,7/14/2013,32:23.0,92.46,,
667,7/14/2013,44:23.0,93.22,,
668,7/14/2013,56:23.0,72.46,,
669,7/14/2013,08:23.0,74.53,,
670,7/14/2013,20:23.0,71.76,,
671,7/14/2013,32:23.0,71.08,,
672,7/14/2013,44:23.0,68.34,,
673,7/15/2013,56:23.0,68.34,,
674,7/15/2013,08:23.0,66.27,,
675,7/15/2013,20:23.0,64.9,,
676,7/15/2013,32:23.0,64.22,,
677,7/15/2013,44:23.0,62.85,,
678,7/15/2013,56:23.0,69.03,,
679,7/15/2013,08:23.0,79.41,,
680,7/15/2013,20:23.0,85.1,,
681,7/15/2013,32:23.0,84.38,,
682,7/15/2013,44:23.0,89.47,,
683,7/15/2013,56:23.0,92.46,,
684,7/15/2013,08:23.0,88.74,,
685,7/15/2013,20:23.0,85.82,,
686,7/15/2013,32:23.0,81.54,,
687,7/15/2013,44:23.0,81.54,,
688,7/15/2013,56:23.0,77.31,,
689,7/15/2013,08:23.0,71.76,,
690,7/15/2013,20:23.0,68.34,,
691,7/15/2013,32:23.0,64.9,,
692,7/15/2013,44:23.0,63.54,,
693,7/16/2013,56:23.0,62.17,,
694,7/16/2013,08:23.0,60.8,,
695,7/16/2013,20:23.0,61.48,,
696,7/16/2013,32:23.0,60.8,,
697,7/16/2013,44:23.0,59.41,,
698,7/16/2013,56:23.0,64.22,,
699,7/16/2013,08:23.0,68.34,,
700,7/16/2013,20:23.0,76.62,,
701,7/16/2013,32:23.0,75.92,,
702,7/16/2013,44:23.0,78.71,,
703,7/16/2013,56:23.0,83.66,,
704,7/16/2013,08:23.0,85.1,,
705,7/16/2013,20:23.0,84.38,,
706,7/16/2013,32:23.0,83.66,,
707,7/16/2013,44:23.0,80.82,,
708,7/16/2013,56:23.0,79.41,,
709,7/16/2013,08:23.0,75.92,,
710,7/16/2013,20:23.0,71.76,,
711,7/16/2013,32:23.0,69.71,,
712,7/16/2013,44:23.0,68.34,,
713,7/17/2013,56:23.0,66.96,,
714,7/17/2013,08:23.0,67.66,,
715,7/17/2013,20:23.0,67.66,,
716,7/17/2013,32:23.0,65.59,,
717,7/17/2013,44:23.0,64.9,,
718,7/17/2013,56:23.0,66.27,,
719,7/17/2013,08:23.0,70.39,,
720,7/17/2013,20:23.0,71.08,,
721,7/17/2013,32:23.0,78.71,,
722,7/17/2013,44:23.0,85.1,,
723,7/17/2013,56:23.0,89.47,,
724,7/17/2013,08:23.0,91.71,,
725,7/17/2013,20:23.0,88.02,,
726,7/17/2013,32:23.0,90.21,,
727,7/17/2013,44:23.0,89.47,,
728,7/17/2013,56:23.0,77.31,,
729,7/17/2013,08:23.0,66.96,,
730,7/17/2013,20:23.0,68.34,,
731,7/17/2013,32:23.0,69.71,,
732,7/17/2013,44:23.0,71.76,,
733,7/18/2013,56:23.0,69.03,,
734,7/18/2013,08:23.0,68.34,,
735,7/18/2013,20:23.0,66.96,,
736,7/18/2013,32:23.0,66.27,,
737,7/18/2013,44:23.0,64.9,,
738,7/18/2013,56:23.0,69.03,,
739,7/18/2013,08:23.0,79.41,,
740,7/18/2013,20:23.0,85.1,,
741,7/18/2013,32:23.0,81.54,,
742,7/18/2013,44:23.0,86.56,,
743,7/18/2013,56:23.0,87.28,,
744,7/18/2013,08:23.0,89.47,,
745,7/18/2013,20:23.0,90.97,,
746,7/18/2013,32:23.0,69.03,,
747,7/18/2013,44:23.0,66.27,,
748,7/18/2013,56:23.0,66.96,,
749,7/18/2013,08:23.0,68.34,,
750,7/18/2013,20:23.0,68.34,,
751,7/18/2013,32:23.0,66.96,,
752,7/18/2013,44:23.0,67.66,,
753,7/19/2013,56:23.0,66.27,,
754,7/19/2013,08:23.0,64.22,,
755,7/19/2013,20:23.0,62.17,,
756,7/19/2013,32:23.0,62.85,,
757,7/19/2013,44:23.0,62.17,,
758,7/19/2013,56:23.0,63.54,,
759,7/19/2013,08:23.0,68.34,,
760,7/19/2013,20:23.0,73.15,,
761,7/19/2013,32:23.0,79.41,,
762,7/19/2013,44:23.0,87.28,,
763,7/19/2013,56:23.0,87.28,,
764,7/19/2013,08:23.0,86.56,,
765,7/19/2013,20:23.0,88.02,,
766,7/19/2013,32:23.0,85.82,,
767,7/19/2013,44:23.0,66.96,,
768,7/19/2013,56:23.0,77.31,,
769,7/19/2013,08:23.0,70.39,,
770,7/19/2013,20:23.0,66.96,,
771,7/19/2013,32:23.0,65.59,,
772,7/19/2013,44:23.0,67.66,,
773,7/20/2013,56:23.0,65.59,,
774,7/20/2013,08:23.0,62.85,,
775,7/20/2013,20:23.0,60.12,,
776,7/20/2013,32:23.0,60.12,,
777,7/20/2013,44:23.0,62.17,,
778,7/20/2013,56:23.0,66.96,,
779,7/20/2013,08:23.0,78.71,,
780,7/20/2013,20:23.0,85.1,,
781,7/20/2013,32:23.0,84.38,,
782,7/20/2013,44:23.0,88.74,,
783,7/20/2013,56:23.0,92.46,,
784,7/20/2013,08:23.0,92.46,,
785,7/20/2013,20:23.0,91.71,,
786,7/20/2013,32:23.0,85.1,,
787,7/20/2013,44:23.0,83.66,,
788,7/20/2013,56:23.0,86.56,,
789,7/20/2013,08:23.0,76.62,,
790,7/20/2013,20:23.0,71.76,,
791,7/20/2013,32:23.0,70.39,,
792,7/20/2013,44:23.0,71.08,,
793,7/21/2013,56:23.0,69.03,,
794,7/21/2013,08:23.0,69.71,,
795,7/21/2013,20:23.0,66.96,,
796,7/21/2013,32:23.0,65.59,,
797,7/21/2013,44:23.0,64.22,,
798,7/21/2013,56:23.0,66.96,,
799,7/21/2013,08:23.0,82.24,,
800,7/21/2013,20:23.0,88.74,,
801,7/21/2013,32:23.0,88.02,,
802,7/21/2013,44:23.0,92.46,,
803,7/21/2013,56:23.0,98.6,,
804,7/21/2013,08:23.0,72.46,,
805,7/21/2013,20:23.0,81.54,,
806,7/21/2013,32:23.0,82.96,,
807,7/21/2013,44:23.0,83.66,,
808,7/21/2013,56:23.0,78.71,,
809,7/21/2013,08:23.0,73.83,,
810,7/21/2013,20:23.0,70.39,,
811,7/21/2013,32:23.0,68.34,,
812,7/21/2013,44:23.0,64.9,,
813,7/22/2013,56:23.0,64.9,,
814,7/22/2013,08:23.0,62.85,,
815,7/22/2013,20:23.0,61.48,,
816,7/22/2013,32:23.0,60.8,,
817,7/22/2013,44:23.0,58.73,,
818,7/22/2013,56:23.0,64.22,,
819,7/22/2013,08:23.0,73.15,,
820,7/22/2013,20:23.0,86.56,,
821,7/22/2013,32:23.0,85.82,,
822,7/22/2013,44:23.0,90.97,,
823,7/22/2013,56:23.0,93.97,,
824,7/22/2013,08:23.0,93.97,,
825,7/22/2013,20:23.0,91.71,,
826,7/22/2013,32:23.0,95.49,,
827,7/22/2013,44:23.0,79.41,,
828,7/22/2013,56:23.0,78.01,,
829,7/22/2013,08:23.0,71.08,,
830,7/22/2013,20:23.0,69.03,,
831,7/22/2013,32:23.0,68.34,,
832,7/22/2013,44:23.0,68.34,,
833,7/23/2013,56:23.0,65.59,,
834,7/23/2013,08:23.0,65.59,,
835,7/23/2013,20:23.0,64.9,,
836,7/23/2013,32:23.0,63.54,,
837,7/23/2013,44:23.0,62.85,,
838,7/23/2013,56:23.0,66.96,,
839,7/23/2013,08:23.0,71.08,,
840,7/23/2013,20:23.0,75.22,,
841,7/23/2013,32:23.0,80.82,,
842,7/23/2013,44:23.0,80.11,,
843,7/23/2013,56:23.0,81.54,,
844,7/23/2013,08:23.0,82.96,,
845,7/23/2013,20:23.0,81.54,,
846,7/23/2013,32:23.0,84.38,,
847,7/23/2013,44:23.0,85.1,,
848,7/23/2013,56:23.0,82.96,,
849,7/23/2013,08:23.0,78.01,,
850,7/23/2013,20:23.0,76.62,,
851,7/23/2013,32:23.0,75.92,,
852,7/23/2013,44:23.0,73.15,,
853,7/24/2013,56:23.0,71.76,,
854,7/24/2013,08:23.0,69.71,,
855,7/24/2013,20:23.0,67.66,,
856,7/24/2013,32:23.0,66.96,,
857,7/24/2013,44:23.0,67.66,,
858,7/24/2013,56:23.0,69.03,,
859,7/24/2013,08:23.0,80.82,,
860,7/24/2013,20:23.0,88.74,,
861,7/24/2013,32:23.0,86.56,,
862,7/24/2013,44:23.0,88.02,,
863,7/24/2013,56:23.0,85.82,,
864,7/24/2013,08:23.0,89.47,,
865,7/24/2013,20:23.0,89.47,,
866,7/24/2013,32:23.0,85.82,,
867,7/24/2013,44:23.0,82.96,,
868,7/24/2013,56:23.0,81.54,,
869,7/24/2013,08:23.0,77.31,,
870,7/24/2013,20:23.0,74.53,,
871,7/24/2013,32:23.0,73.83,,
872,7/24/2013,44:23.0,71.08,,
873,7/25/2013,56:23.0,69.03,,
874,7/25/2013,08:23.0,67.66,,
875,7/25/2013,20:23.0,66.27,,
876,7/25/2013,32:23.0,66.27,,
877,7/25/2013,44:23.0,64.22,,
878,7/25/2013,56:23.0,68.34,,
879,7/25/2013,08:23.0,79.41,,
880,7/25/2013,20:23.0,85.1,,
881,7/25/2013,32:23.0,83.66,,
882,7/25/2013,44:23.0,88.74,,
883,7/25/2013,56:23.0,95.49,,
884,7/25/2013,08:23.0,94.73,,
885,7/25/2013,20:23.0,91.71,,
886,7/25/2013,32:23.0,90.21,,
887,7/25/2013,44:23.0,89.47,,
888,7/25/2013,56:23.0,89.47,,
889,7/25/2013,08:23.0,82.24,,
890,7/25/2013,20:23.0,76.62,,
891,7/25/2013,32:23.0,73.15,,
892,7/25/2013,44:23.0,71.76,,
893,7/26/2013,56:23.0,69.71,,
894,7/26/2013,08:23.0,69.71,,
895,7/26/2013,20:23.0,67.66,,
896,7/26/2013,32:23.0,66.27,,
897,7/26/2013,44:23.0,64.22,,
898,7/26/2013,56:23.0,71.76,,
899,7/26/2013,08:23.0,84.38,,
900,7/26/2013,20:23.0,90.97,,
901,7/26/2013,32:23.0,89.47,,
902,7/26/2013,44:23.0,94.73,,
903,7/26/2013,56:23.0,97.03,,
904,7/26/2013,08:23.0,94.73,,
905,7/26/2013,20:23.0,94.73,,
906,7/26/2013,32:23.0,95.49,,
907,7/26/2013,44:23.0,90.97,,
908,7/26/2013,56:23.0,87.28,,
909,7/26/2013,08:23.0,83.66,,
910,7/26/2013,20:23.0,80.82,,
911,7/26/2013,32:23.0,76.62,,
912,7/26/2013,44:23.0,73.15,,
913,7/27/2013,56:23.0,68.34,,
914,7/27/2013,08:23.0,66.27,,
915,7/27/2013,20:23.0,66.27,,
916,7/27/2013,32:23.0,66.27,,
917,7/27/2013,44:23.0,66.27,,
918,7/27/2013,56:23.0,68.34,,
919,7/27/2013,08:23.0,73.15,,
920,7/27/2013,20:23.0,73.15,,
921,7/27/2013,32:23.0,78.01,,
922,7/27/2013,44:23.0,76.62,,
923,7/27/2013,56:23.0,84.38,,
924,7/27/2013,08:23.0,87.28,,
925,7/27/2013,20:23.0,87.28,,
926,7/27/2013,32:23.0,82.24,,
927,7/27/2013,44:23.0,62.85,,
928,7/27/2013,56:23.0,61.48,,
929,7/27/2013,08:23.0,61.48,,
930,7/27/2013,20:23.0,61.48,,
931,7/27/2013,32:23.0,61.48,,
932,7/27/2013,44:23.0,60.8,,
933,7/28/2013,56:23.0,60.12,,
934,7/28/2013,08:23.0,59.41,,
935,7/28/2013,20:23.0,59.41,,
936,7/28/2013,32:23.0,59.41,,
937,7/28/2013,44:23.0,58.73,,
938,7/28/2013,56:23.0,61.48,,
939,7/28/2013,08:23.0,67.66,,
940,7/28/2013,20:23.0,73.15,,
941,7/28/2013,32:23.0,70.39,,
942,7/28/2013,44:23.0,70.39,,
943,7/28/2013,56:23.0,80.11,,
944,7/28/2013,08:23.0,79.41,,
945,7/28/2013,20:23.0,81.54,,
946,7/28/2013,32:23.0,78.01,,
947,7/28/2013,44:23.0,78.01,,
948,7/28/2013,56:23.0,70.39,,
949,7/28/2013,08:23.0,65.59,,
950,7/28/2013,20:23.0,66.27,,
951,7/28/2013,32:23.0,63.54,,
952,7/28/2013,44:23.0,62.85,,
953,7/29/2013,56:23.0,61.48,,
954,7/29/2013,08:23.0,60.8,,
955,7/29/2013,20:23.0,60.12,,
956,7/29/2013,32:23.0,58.05,,
957,7/29/2013,44:23.0,56.66,,
958,7/29/2013,56:23.0,60.8,,
959,7/29/2013,08:23.0,76.62,,
960,7/29/2013,20:23.0,81.54,,
961,7/29/2013,32:23.0,77.31,,
962,7/29/2013,44:23.0,82.24,,
963,7/29/2013,56:23.0,88.74,,
964,7/29/2013,08:23.0,82.24,,
965,7/29/2013,20:23.0,85.1,,
966,7/29/2013,32:23.0,83.66,,
967,7/29/2013,44:23.0,83.66,,
968,7/29/2013,56:23.0,81.54,,
969,7/29/2013,08:23.0,75.22,,
970,7/29/2013,20:23.0,71.08,,
971,7/29/2013,32:23.0,66.96,,
972,7/29/2013,44:23.0,63.54,,
973,7/30/2013,56:23.0,62.17,,
974,7/30/2013,08:23.0,61.48,,
975,7/30/2013,20:23.0,60.8,,
976,7/30/2013,32:23.0,59.41,,
977,7/30/2013,44:23.0,58.73,,
978,7/30/2013,56:23.0,64.22,,
979,7/30/2013,08:23.0,82.24,,
980,7/30/2013,20:23.0,88.02,,
981,7/30/2013,32:23.0,84.38,,
982,7/30/2013,44:23.0,88.74,,
983,7/30/2013,56:23.0,93.97,,
984,7/30/2013,08:23.0,88.74,,
985,7/30/2013,20:23.0,88.74,,
986,7/30/2013,32:23.0,88.74,,
987,7/30/2013,44:23.0,88.02,,
988,7/30/2013,56:23.0,85.82,,
989,7/30/2013,08:23.0,76.62,,
990,7/30/2013,20:23.0,71.08,,
991,7/30/2013,32:23.0,67.66,,
992,7/30/2013,44:23.0,66.27,,
993,7/31/2013,56:23.0,63.54,,
994,7/31/2013,08:23.0,62.85,,
995,7/31/2013,20:23.0,63.54,,
996,7/31/2013,32:23.0,62.85,,
997,7/31/2013,44:23.0,60.8,,
998,7/31/2013,56:23.0,67.66,,
999,7/31/2013,08:23.0,86.56,,
1000,7/31/2013,20:23.0,92.46,,
1001,7/31/2013,32:23.0,90.21,,
1002,7/31/2013,44:23.0,93.22,,
1003,7/31/2013,56:23.0,93.97,,
1004,7/31/2013,08:23.0,94.73,,
1005,7/31/2013,20:23.0,92.46,,
1006,7/31/2013,32:23.0,91.71,,
1007,7/31/2013,44:23.0,90.97,,
1008,7/31/2013,56:23.0,86.56,,
1009,7/31/2013,08:23.0,80.11,,
1010,7/31/2013,20:23.0,76.62,,
1011,7/31/2013,32:23.0,73.15,,
1012,7/31/2013,44:23.0,70.39,,
1013,8/1/2013,56:23.0,69.71,,
1014,8/1/2013,08:23.0,69.71,,
1015,8/1/2013,20:23.0,68.34,,
1016,8/1/2013,32:23.0,68.34,,
1017,8/1/2013,44:23.0,66.96,,
1018,8/1/2013,56:23.0,68.34,,
1019,8/1/2013,08:23.0,67.66,,
1020,8/1/2013,20:23.0,72.46,,
1021,8/1/2013,32:23.0,76.62,,
1022,8/1/2013,44:23.0,78.01,,
1023,8/1/2013,56:23.0,80.11,,
1024,8/1/2013,08:23.0,80.82,,
1025,8/1/2013,20:23.0,83.66,,
1026,8/1/2013,32:23.0,84.38,,
1027,8/1/2013,44:23.0,81.54,,
1028,8/1/2013,56:23.0,80.11,,
1029,8/1/2013,08:23.0,77.31,,
1030,8/1/2013,20:23.0,69.71,,
1031,8/1/2013,32:23.0,68.34,,
1032,8/1/2013,44:23.0,67.66,,
1033,8/2/2013,56:23.0,66.96,,
1034,8/2/2013,08:23.0,67.66,,
1035,8/2/2013,20:23.0,65.59,,
1036,8/2/2013,32:23.0,63.54,,
1037,8/2/2013,44:23.0,62.85,,
1038,8/2/2013,56:23.0,67.66,,
1039,8/2/2013,08:23.0,75.22,,
1040,8/2/2013,20:23.0,82.96,,
1041,8/2/2013,32:23.0,81.54,,
1042,8/2/2013,44:23.0,80.82,,
1043,8/2/2013,56:23.0,82.24,,
1044,8/2/2013,08:23.0,85.82,,
1045,8/2/2013,20:23.0,86.56,,
1046,8/2/2013,32:23.0,85.82,,
1047,8/2/2013,44:23.0,85.82,,
1048,8/2/2013,56:23.0,82.24,,
1049,8/2/2013,08:23.0,78.01,,
1050,8/2/2013,20:23.0,75.22,,
1051,8/2/2013,32:23.0,72.46,,
1052,8/2/2013,44:23.0,71.76,,
1053,8/3/2013,56:23.0,68.34,,
1054,8/3/2013,08:23.0,65.59,,
1055,8/3/2013,20:23.0,64.22,,
1056,8/3/2013,32:23.0,63.54,,
1057,8/3/2013,44:23.0,61.48,,
1058,8/3/2013,56:23.0,66.27,,
1059,8/3/2013,08:23.0,80.82,,
1060,8/3/2013,20:23.0,86.56,,
1061,8/3/2013,32:23.0,84.38,,
1062,8/3/2013,44:23.0,88.02,,
1063,8/3/2013,56:23.0,92.46,,
1064,8/3/2013,08:23.0,89.47,,
1065,8/3/2013,20:23.0,88.02,,
1066,8/3/2013,32:23.0,88.02,,
1067,8/3/2013,44:23.0,88.02,,
1068,8/3/2013,56:23.0,82.96,,
1069,8/3/2013,08:23.0,78.01,,
1070,8/3/2013,20:23.0,72.46,,
1071,8/3/2013,32:23.0,69.71,,
1072,8/3/2013,44:23.0,66.96,,
1073,8/4/2013,56:23.0,65.59,,
1074,8/4/2013,08:23.0,64.9,,
1075,8/4/2013,20:23.0,63.54,,
1076,8/4/2013,32:23.0,62.17,,
1077,8/4/2013,44:23.0,61.48,,
1078,8/4/2013,56:23.0,66.96,,
1079,8/4/2013,08:23.0,83.66,,
1080,8/4/2013,20:23.0,90.97,,
1081,8/4/2013,32:23.0,82.96,,
1082,8/4/2013,44:23.0,80.82,,
1083,8/4/2013,56:23.0,90.21,,
1084,8/4/2013,08:23.0,89.47,,
1085,8/4/2013,20:23.0,91.71,,
1086,8/4/2013,32:23.0,90.97,,
1087,8/4/2013,44:23.0,87.28,,
1088,8/4/2013,56:23.0,82.24,,
1089,8/4/2013,08:23.0,78.01,,
1090,8/4/2013,20:23.0,75.92,,
1091,8/4/2013,32:23.0,73.83,,
1092,8/4/2013,44:23.0,71.76,,
1093,8/5/2013,56:23.0,71.76,,
1094,8/5/2013,08:23.0,69.71,,
1095,8/5/2013,20:23.0,67.66,,
1096,8/5/2013,32:23.0,67.66,,
1097,8/5/2013,44:23.0,65.59,,
1098,8/5/2013,56:23.0,65.59,,
1099,8/5/2013,08:23.0,78.71,,
1100,8/5/2013,20:23.0,75.92,,
1101,8/5/2013,32:23.0,80.82,,
1102,8/5/2013,44:23.0,87.28,,
1103,8/5/2013,56:23.0,89.47,,
1104,8/5/2013,08:23.0,88.74,,
1105,8/5/2013,20:23.0,83.66,,
1106,8/5/2013,32:23.0,78.01,,
1107,8/5/2013,44:23.0,78.01,,
1108,8/5/2013,56:23.0,78.01,,
1109,8/5/2013,08:23.0,73.15,,
1110,8/5/2013,20:23.0,69.71,,
1111,8/5/2013,32:23.0,69.03,,
1112,8/5/2013,44:23.0,69.03,,
1113,8/6/2013,56:23.0,71.08,,
1114,8/6/2013,08:23.0,69.71,,
1115,8/6/2013,20:23.0,67.66,,
1116,8/6/2013,32:23.0,66.27,,
1117,8/6/2013,44:23.0,66.27,,
1118,8/6/2013,56:23.0,66.96,,
1119,8/6/2013,08:23.0,69.71,,
1120,8/6/2013,20:23.0,71.76,,
1121,8/6/2013,32:23.0,78.01,,
1122,8/6/2013,44:23.0,81.54,,
1123,8/6/2013,56:23.0,88.74,,
1124,8/6/2013,08:23.0,85.82,,
1125,8/6/2013,20:23.0,81.54,,
1126,8/6/2013,32:23.0,76.62,,
1127,8/6/2013,44:23.0,76.62,,
1128,8/6/2013,56:23.0,71.76,,
1129,8/6/2013,08:23.0,69.71,,
1130,8/6/2013,20:23.0,68.34,,
1131,8/6/2013,32:23.0,67.66,,
1132,8/6/2013,44:23.0,66.27,,
1133,8/7/2013,56:23.0,65.59,,
1134,8/7/2013,08:23.0,64.9,,
1135,8/7/2013,20:23.0,63.54,,
1136,8/7/2013,32:23.0,62.85,,
1137,8/7/2013,44:23.0,62.17,,
1138,8/7/2013,56:23.0,62.85,,
1139,8/7/2013,08:23.0,62.85,,
1140,8/7/2013,20:23.0,61.48,,
1141,8/7/2013,32:23.0,63.54,,
1142,8/7/2013,44:23.0,69.03,,
1143,8/7/2013,56:23.0,75.92,,
1144,8/7/2013,08:23.0,72.46,,
1145,8/7/2013,20:23.0,71.08,,
1146,8/7/2013,32:23.0,71.76,,
1147,8/7/2013,44:23.0,70.39,,
1148,8/7/2013,56:23.0,68.34,,
1149,8/7/2013,08:23.0,66.27,,
1150,8/7/2013,20:23.0,64.9,,
1151,8/7/2013,32:23.0,63.54,,
1152,8/7/2013,44:23.0,61.48,,
1153,8/8/2013,56:23.0,58.05,,
1154,8/8/2013,08:23.0,57.36,,
1155,8/8/2013,20:23.0,58.05,,
1156,8/8/2013,32:23.0,56.66,,
1157,8/8/2013,44:23.0,55.98,,
1158,8/8/2013,56:23.0,58.73,,
1159,8/8/2013,08:23.0,77.31,,
1160,8/8/2013,20:23.0,82.96,,
1161,8/8/2013,32:23.0,80.82,,
1162,8/8/2013,44:23.0,85.82,,
1163,8/8/2013,56:23.0,82.96,,
1164,8/8/2013,08:23.0,69.71,,
1165,8/8/2013,20:23.0,78.01,,
1166,8/8/2013,32:23.0,80.82,,
1167,8/8/2013,44:23.0,79.41,,
1168,8/8/2013,56:23.0,79.41,,
1169,8/8/2013,08:23.0,71.76,,
1170,8/8/2013,20:23.0,66.96,,
1171,8/8/2013,32:23.0,66.27,,
1172,8/8/2013,44:23.0,66.27,,
1173,8/9/2013,56:23.0,63.54,,
1174,8/9/2013,08:23.0,62.17,,
1175,8/9/2013,20:23.0,60.8,,
1176,8/9/2013,32:23.0,61.48,,
1177,8/9/2013,44:23.0,60.8,,
1178,8/9/2013,56:23.0,63.54,,
1179,8/9/2013,08:23.0,77.31,,
1180,8/9/2013,20:23.0,77.31,,
1181,8/9/2013,32:23.0,80.11,,
1182,8/9/2013,44:23.0,85.82,,
1183,8/9/2013,56:23.0,86.56,,
1184,8/9/2013,08:23.0,87.28,,
1185,8/9/2013,20:23.0,82.96,,
1186,8/9/2013,32:23.0,84.38,,
1187,8/9/2013,44:23.0,82.96,,
1188,8/9/2013,56:23.0,80.11,,
1189,8/9/2013,08:23.0,72.46,,
1190,8/9/2013,20:23.0,67.66,,
1191,8/9/2013,32:23.0,64.9,,
1192,8/9/2013,44:23.0,65.59,,
1193,8/10/2013,56:23.0,63.54,,
1194,8/10/2013,08:23.0,62.85,,
1195,8/10/2013,20:23.0,60.12,,
1196,8/10/2013,32:23.0,62.17,,
1197,8/10/2013,44:23.0,64.22,,
1198,8/10/2013,56:23.0,65.59,,
1199,8/10/2013,08:23.0,69.03,,
1200,8/10/2013,20:23.0,64.9,,
1201,8/10/2013,32:23.0,72.46,,
1202,8/10/2013,44:23.0,65.59,,
1203,8/10/2013,56:23.0,68.34,,
1204,8/10/2013,08:23.0,74.53,,
1205,8/10/2013,20:23.0,78.01,,
1206,8/10/2013,32:23.0,79.41,,
1207,8/10/2013,44:23.0,75.92,,
1208,8/10/2013,56:23.0,72.46,,
1209,8/10/2013,08:23.0,66.27,,
1210,8/10/2013,20:23.0,62.17,,
1211,8/10/2013,32:23.0,60.12,,
1212,8/10/2013,44:23.0,58.73,,
1213,8/11/2013,56:23.0,57.36,,
1214,8/11/2013,08:23.0,55.98,,
1215,8/11/2013,20:23.0,55.27,,
1216,8/11/2013,32:23.0,54.59,,
1217,8/11/2013,44:23.0,53.19,,
1218,8/11/2013,56:23.0,57.36,,
1219,8/11/2013,08:23.0,73.15,,
1220,8/11/2013,20:23.0,78.71,,
1221,8/11/2013,32:23.0,78.01,,
1222,8/11/2013,44:23.0,83.66,,
1223,8/11/2013,56:23.0,87.28,,
1224,8/11/2013,08:23.0,85.82,,
1225,8/11/2013,20:23.0,74.53,,
1226,8/11/2013,32:23.0,78.01,,
1227,8/11/2013,44:23.0,77.31,,
1228,8/11/2013,56:23.0,75.22,,
1229,8/11/2013,08:23.0,65.59,,
1230,8/11/2013,20:23.0,64.9,,
1231,8/11/2013,32:23.0,64.22,,
1232,8/11/2013,44:23.0,61.48,,
1233,8/12/2013,56:23.0,58.05,,
1234,8/12/2013,08:23.0,56.66,,
1235,8/12/2013,20:23.0,58.05,,
1236,8/12/2013,32:23.0,55.27,,
1237,8/12/2013,44:23.0,55.27,,
1238,8/12/2013,56:23.0,59.41,,
1239,8/12/2013,08:23.0,76.62,,
1240,8/12/2013,20:23.0,82.24,,
1241,8/12/2013,32:23.0,78.71,,
1242,8/12/2013,44:23.0,84.38,,
1243,8/12/2013,56:23.0,87.28,,
1244,8/12/2013,08:23.0,85.1,,
1245,8/12/2013,20:23.0,84.38,,
1246,8/12/2013,32:23.0,84.38,,
1247,8/12/2013,44:23.0,79.41,,
1248,8/12/2013,56:23.0,77.31,,
1249,8/12/2013,08:23.0,71.76,,
1250,8/12/2013,20:23.0,66.96,,
1251,8/12/2013,32:23.0,63.54,,
1252,8/12/2013,44:23.0,61.48,,
1253,8/13/2013,56:23.0,62.17,,
1254,8/13/2013,08:23.0,61.48,,
1255,8/13/2013,20:23.0,63.54,,
1256,8/13/2013,32:23.0,60.12,,
1257,8/13/2013,44:23.0,57.36,,
1258,8/13/2013,56:23.0,63.54,,
1259,8/13/2013,08:23.0,77.31,,
1260,8/13/2013,20:23.0,85.1,,
1261,8/13/2013,32:23.0,83.66,,
1262,8/13/2013,44:23.0,88.74,,
1263,8/13/2013,56:23.0,85.1,,
1264,8/13/2013,08:23.0,85.82,,
1265,8/13/2013,20:23.0,86.56,,
1266,8/13/2013,32:23.0,86.56,,
1267,8/13/2013,44:23.0,85.1,,
1268,8/13/2013,56:23.0,82.24,,
1269,8/13/2013,08:23.0,73.83,,
1270,8/13/2013,20:23.0,69.03,,
1271,8/13/2013,32:23.0,64.22,,
1272,8/13/2013,44:23.0,63.54,,
1273,8/14/2013,56:23.0,63.54,,
1274,8/14/2013,08:23.0,62.17,,
1275,8/14/2013,20:23.0,63.54,,
1276,8/14/2013,32:23.0,62.85,,
1277,8/14/2013,44:23.0,61.48,,
1278,8/14/2013,56:23.0,64.9,,
1279,8/14/2013,08:23.0,84.38,,
1280,8/14/2013,20:23.0,90.21,,
1281,8/14/2013,32:23.0,81.54,,
1282,8/14/2013,44:23.0,92.46,,
1283,8/14/2013,56:23.0,93.97,,
1284,8/14/2013,08:23.0,93.22,,
1285,8/14/2013,20:23.0,90.21,,
1286,8/14/2013,32:23.0,89.47,,
1287,8/14/2013,44:23.0,87.28,,
1288,8/14/2013,56:23.0,84.38,,
1289,8/14/2013,08:23.0,74.53,,
1290,8/14/2013,20:23.0,68.34,,
1291,8/14/2013,32:23.0,65.59,,
1292,8/14/2013,44:23.0,63.54,,
1293,8/15/2013,56:23.0,62.85,,
1294,8/15/2013,08:23.0,62.17,,
1295,8/15/2013,20:23.0,61.48,,
1296,8/15/2013,32:23.0,61.48,,
1297,8/15/2013,44:23.0,60.12,,
1298,8/15/2013,56:23.0,63.54,,
