Plot Title: A03_RH,,,,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 20547370, SEN S/N: 20547370, LBL: Temp)","RH, % (LGR S/N: 20547370, SEN S/N: 20547370, LBL: RH)",Coupler Detached (LGR S/N: 20547370),Coupler Attached (LGR S/N: 20547370),Host Connected (LGR S/N: 20547370),End Of File (LGR S/N: 20547370),,
15620,02/15/20 01:00:00,-3.212,85.568,,,,,,
15621,02/15/20 01:30:00,-3.36,83.724,,,,,,
15622,02/15/20 02:00:00,-2.479,77.565,,,,,,
15623,02/15/20 02:30:00,-3.39,82.655,,,,,,
15624,02/15/20 03:00:00,-3.627,82.978,,,,,,
15625,02/15/20 03:30:00,-3.717,86.042,,,,,,
15626,02/15/20 04:00:00,-3.866,85.307,,,,,,
15627,02/15/20 04:30:00,-4.408,83.522,,,,,,
15628,02/15/20 05:00:00,-5.449,89.288,,,,,,
15629,02/15/20 05:30:00,-4.682,90.12,,,,,,
15630,02/15/20 06:00:00,-5.141,90.725,,,,,,
15631,02/15/20 06:30:00,-3.926,87.205,,,,,,
15632,02/15/20 07:00:00,-4.016,79.446,,,,,,
15633,02/15/20 07:30:00,-5.449,85.017,,,,,,
15634,02/15/20 08:00:00,-5.48,88.697,,,,,,
15635,02/15/20 08:30:00,-3.153,88.611,,,,,,
15636,02/15/20 09:00:00,-1.299,84.829,,,,,,
15637,02/15/20 09:30:00,-0.283,86.795,,,,,,
15638,02/15/20 10:00:00,3.142,59.966,,,,,,
15639,02/15/20 10:30:00,4.428,55.47,,,,,,
15640,02/15/20 11:00:00,4.895,55.395,,,,,,
15641,02/15/20 11:30:00,5.642,48.834,,,,,,
15642,02/15/20 12:00:00,7.368,41.952,,,,,,
15643,02/15/20 12:30:00,8.543,38.896,,,,,,
15644,02/15/20 13:00:00,10.149,33.751,,,,,,
15645,02/15/20 13:30:00,9.287,35.044,,,,,,
15646,02/15/20 14:00:00,10.124,32.945,,,,,,
15647,02/15/20 14:30:00,11.613,29.28,,,,,,
15648,02/15/20 15:00:00,12.001,28.034,,,,,,
15649,02/15/20 15:30:00,11.54,30.123,,,,,,
15650,02/15/20 16:00:00,10.075,33.069,,,,,,
15651,02/15/20 16:30:00,9.731,33.936,,,,,,
15652,02/15/20 17:00:00,9.089,35.216,,,,,,
15653,02/15/20 17:30:00,8.519,35.859,,,,,,
15654,02/15/20 18:00:00,8.145,38.665,,,,,,
15655,02/15/20 18:30:00,6.661,43.538,,,,,,
15656,02/15/20 19:00:00,3.775,54.255,,,,,,
15657,02/15/20 19:30:00,2.396,62.266,,,,,,
15658,02/15/20 20:00:00,1.967,64.309,,,,,,
15659,02/15/20 20:30:00,1.724,66.308,,,,,,
15660,02/15/20 21:00:00,0.439,68.445,,,,,,
15661,02/15/20 21:30:00,-0.227,69.521,,,,,,
15662,02/15/20 22:00:00,-0.902,73.464,,,,,,
15663,02/15/20 22:30:00,-1.958,76.527,,,,,,
15664,02/15/20 23:00:00,-1.958,76.475,,,,,,
15665,02/15/20 23:30:00,-2.218,81.144,,,,,,
15666,02/16/20 00:00:00,-0.732,78.213,,,,,,
15667,02/16/20 00:30:00,-0.283,78.496,,,,,,
15668,02/16/20 01:00:00,0.218,79.785,,,,,,
15669,02/16/20 01:30:00,0.412,77.94,,,,,,
15670,02/16/20 02:00:00,1.017,74.4,,,,,,
15671,02/16/20 02:30:00,1.071,73.443,,,,,,
15672,02/16/20 03:00:00,1.208,71.085,,,,,,
15673,02/16/20 03:30:00,0.88,75.014,,,,,,
15674,02/16/20 04:00:00,0.797,73.951,,,,,,
15675,02/16/20 04:30:00,0.632,75.015,,,,,,
15676,02/16/20 05:00:00,0.467,72.266,,,,,,
15677,02/16/20 05:30:00,-0.395,79.438,,,,,,
15678,02/16/20 06:00:00,-0.283,80.089,,,,,,
15679,02/16/20 06:30:00,-0.958,82.233,,,,,,
15680,02/16/20 07:00:00,-1.584,84.759,,,,,,
15681,02/16/20 07:30:00,-0.339,80.958,,,,,,
15682,02/16/20 08:00:00,0.051,77.334,,,,,,
15683,02/16/20 08:30:00,1.507,74.072,,,,,,
15684,02/16/20 09:00:00,2.209,73.461,,,,,,
15685,02/16/20 09:30:00,3.221,70.139,,,,,,
15686,02/16/20 10:00:00,4.74,61.756,,,,,,
15687,02/16/20 10:30:00,5.898,56.284,,,,,,
15688,02/16/20 11:00:00,7.091,46.475,,,,,,
15689,02/16/20 11:30:00,8.618,39.973,,,,,,
15690,02/16/20 12:00:00,10.026,35.852,,,,,,
15691,02/16/20 12:30:00,11.953,33.18,,,,,,
15692,02/16/20 13:00:00,11.977,33.117,,,,,,
15693,02/16/20 13:30:00,12.364,32.44,,,,,,
15694,02/16/20 14:00:00,13.834,28.709,,,,,,
15695,02/16/20 14:30:00,13.546,33.003,,,,,,
15696,02/16/20 15:00:00,12.389,36.986,,,,,,
15697,02/16/20 15:30:00,12.292,36.432,,,,,,
15698,02/16/20 16:00:00,11.394,39.427,,,,,,
15699,02/16/20 16:30:00,10.541,40.249,,,,,,
15700,02/16/20 17:00:00,10.638,39.155,,,,,,
15701,02/16/20 17:30:00,10.296,39.781,,,,,,
15702,02/16/20 18:00:00,9.731,42.851,,,,,,
15703,02/16/20 18:30:00,9.287,43.141,,,,,,
15704,02/16/20 19:00:00,6.763,49.77,,,,,,
15705,02/16/20 19:30:00,4.35,57.62,,,,,,
15706,02/16/20 20:00:00,2.074,69.393,,,,,,
15707,02/16/20 20:30:00,2.477,75.727,,,,,,
15708,02/16/20 21:00:00,3.67,71.685,,,,,,
15709,02/16/20 21:30:00,4.011,67.626,,,,,,
15710,02/16/20 22:00:00,3.617,72.715,,,,,,
15711,02/16/20 22:30:00,3.591,70.873,,,,,,
15712,02/16/20 23:00:00,3.591,70.763,,,,,,
15713,02/16/20 23:30:00,2.557,71.764,,,,,,
15714,02/17/20 00:00:00,0.989,76.557,,,,,,
15715,02/17/20 00:30:00,-0.676,81.759,,,,,,
15716,02/17/20 01:00:00,-1.356,84.054,,,,,,
15717,02/17/20 01:30:00,-1.584,85.617,,,,,,
15718,02/17/20 02:00:00,-2.189,86.096,,,,,,
15719,02/17/20 02:30:00,-2.859,89.35,,,,,,
15720,02/17/20 03:00:00,-1.185,86.068,,,,,,
15721,02/17/20 03:30:00,-2.247,86.307,,,,,,
15722,02/17/20 04:00:00,-1.958,91.275,,,,,,
15723,02/17/20 04:30:00,-1.157,89.419,,,,,,
15724,02/17/20 05:00:00,-0.032,85.162,,,,,,
15725,02/17/20 05:30:00,-0.032,84.168,,,,,,
15726,02/17/20 06:00:00,0.301,83.659,,,,,,
15727,02/17/20 06:30:00,-0.032,84.168,,,,,,
15728,02/17/20 07:00:00,-0.116,84.963,,,,,,
15729,02/17/20 07:30:00,0.742,80.034,,,,,,
15730,02/17/20 08:00:00,2.182,68.752,,,,,,
15731,02/17/20 08:30:00,1.153,72.324,,,,,,
15732,02/17/20 09:00:00,2.262,69.319,,,,,,
15733,02/17/20 09:30:00,3.485,64.271,,,,,,
15734,02/17/20 10:00:00,4.61,59.893,,,,,,
15735,02/17/20 10:30:00,5.642,55.303,,,,,,
15736,02/17/20 11:00:00,6.255,53.174,,,,,,
15737,02/17/20 11:30:00,6.914,50.033,,,,,,
15738,02/17/20 12:00:00,7.67,47.648,,,,,,
15739,02/17/20 12:30:00,9.188,42.195,,,,,,
15740,02/17/20 13:00:00,9.262,41.392,,,,,,
15741,02/17/20 13:30:00,10.051,36.141,,,,,,
15742,02/17/20 14:00:00,11.273,30.588,,,,,,
15743,02/17/20 14:30:00,11.686,27.943,,,,,,
15744,02/17/20 15:00:00,11.637,28.464,,,,,,
15745,02/17/20 15:30:00,11.321,28.045,,,,,,
15746,02/17/20 16:00:00,11.321,27.914,,,,,,
15747,02/17/20 16:30:00,11.37,26.801,,,,,,
15748,02/17/20 17:00:00,10.956,27.491,,,,,,
15749,02/17/20 17:30:00,10.222,29.197,,,,,,
15750,02/17/20 18:00:00,8.891,32.316,,,,,,
15751,02/17/20 18:30:00,6.965,36.398,,,,,,
15752,02/17/20 19:00:00,5.411,38.307,,,,,,
15753,02/17/20 19:30:00,2.637,46.687,,,,,,
15754,02/17/20 20:00:00,1.208,50.55,,,,,,
15755,02/17/20 20:30:00,2.584,45.201,,,,,,
15756,02/17/20 21:00:00,2.503,42.425,,,,,,
15757,02/17/20 21:30:00,2.37,41.246,,,,,,
15758,02/17/20 22:00:00,2.343,39.399,,,,,,
15759,02/17/20 22:30:00,2.101,39.187,,,,,,
15760,02/17/20 23:00:00,1.832,42.436,,,,,,
15761,02/17/20 23:30:00,1.886,38.175,,,,,,
15762,02/18/20 00:00:00,1.615,37.062,,,,,,
15763,02/18/20 00:30:00,1.235,38.536,,,,,,
15764,02/18/20 01:00:00,0.962,39.46,,,,,,
15765,02/18/20 01:30:00,0.825,39.107,,,,,,
15766,02/18/20 02:00:00,0.687,38.845,,,,,,
15767,02/18/20 02:30:00,0.577,39.601,,,,,,
15768,02/18/20 03:00:00,-0.116,41.475,,,,,,
15769,02/18/20 03:30:00,-2.392,49.396,,,,,,
15770,02/18/20 04:00:00,-5.357,57.71,,,,,,
15771,02/18/20 04:30:00,-6.452,64.141,,,,,,
15772,02/18/20 05:00:00,-6.231,64.89,,,,,,
15773,02/18/20 05:30:00,-7.187,70.183,,,,,,
15774,02/18/20 06:00:00,-7.968,75.246,,,,,,
15775,02/18/20 06:30:00,-7.51,73.217,,,,,,
15776,02/18/20 07:00:00,-4.197,56.4,,,,,,
15777,02/18/20 07:30:00,-5.76,65.685,,,,,,
15778,02/18/20 08:00:00,-6.642,69.335,,,,,,
15779,02/18/20 08:30:00,-4.53,65.942,,,,,,
15780,02/18/20 09:00:00,-0.789,50.179,,,,,,
15781,02/18/20 09:30:00,0.329,41.679,,,,,,
15782,02/18/20 10:00:00,1.126,39.447,,,,,,
15783,02/18/20 10:30:00,1.561,36.591,,,,,,
15784,02/18/20 11:00:00,2.584,33.063,,,,,,
15785,02/18/20 11:30:00,3.643,29.637,,,,,,
15786,02/18/20 12:00:00,4.141,27.208,,,,,,
15787,02/18/20 12:30:00,5.154,24.693,,,,,,
15788,02/18/20 13:00:00,5.847,23.24,,,,,,
15789,02/18/20 13:30:00,5.514,24.263,,,,,,
15790,02/18/20 14:00:00,6.255,22.809,,,,,,
15791,02/18/20 14:30:00,6.864,21.202,,,,,,
15792,02/18/20 15:00:00,7.217,19.167,,,,,,
15793,02/18/20 15:30:00,7.041,20.22,,,,,,
15794,02/18/20 16:00:00,6.611,22.109,,,,,,
15795,02/18/20 16:30:00,7.116,21.483,,,,,,
15796,02/18/20 17:00:00,7.444,21.372,,,,,,
15797,02/18/20 17:30:00,5.591,25.019,,,,,,
15798,02/18/20 18:00:00,3.88,28.858,,,,,,
15799,02/18/20 18:30:00,2.209,35.036,,,,,,
15800,02/18/20 19:00:00,-0.873,44.163,,,,,,
15801,02/18/20 19:30:00,-2.334,50.546,,,,,,
15802,02/18/20 20:00:00,-1.299,46.531,,,,,,
15803,02/18/20 20:30:00,-1.958,52.087,,,,,,
15804,02/18/20 21:00:00,-3.035,52.711,,,,,,
15805,02/18/20 21:30:00,-4.987,59.482,,,,,,
15806,02/18/20 22:00:00,-5.449,57.807,,,,,,
15807,02/18/20 22:30:00,-6.294,57.696,,,,,,
15808,02/18/20 23:00:00,-7.026,67.576,,,,,,
15809,02/18/20 23:30:00,-7.804,72.032,,,,,,
15810,02/19/20 00:00:00,-8.463,77.06,,,,,,
15811,02/19/20 00:30:00,-8.663,79.523,,,,,,
15812,02/19/20 01:00:00,-7.478,72.073,,,,,,
15813,02/19/20 01:30:00,-5.885,69.299,,,,,,
15814,02/19/20 02:00:00,-3.598,54.21,,,,,,
15815,02/19/20 02:30:00,-3.747,54.159,,,,,,
15816,02/19/20 03:00:00,-3.271,51.837,,,,,,
15817,02/19/20 03:30:00,-4.59,56.025,,,,,,
15818,02/19/20 04:00:00,-6.01,63.236,,,,,,
15819,02/19/20 04:30:00,-6.073,65.572,,,,,,
15820,02/19/20 05:00:00,-5.141,60.043,,,,,,
15821,02/19/20 05:30:00,-4.712,55.295,,,,,,
15822,02/19/20 06:00:00,-4.046,53.28,,,,,,
15823,02/19/20 06:30:00,-3.986,54.065,,,,,,
15824,02/19/20 07:00:00,-5.141,61.128,,,,,,
15825,02/19/20 07:30:00,-5.326,63.085,,,,,,
15826,02/19/20 08:00:00,-5.141,63.311,,,,,,
15827,02/19/20 08:30:00,-4.137,62.302,,,,,,
15828,02/19/20 09:00:00,-1.785,53.593,,,,,,
15829,02/19/20 09:30:00,1.859,39.345,,,,,,
15830,02/19/20 10:00:00,2.744,36.527,,,,,,
15831,02/19/20 10:30:00,4.324,31.197,,,,,,
15832,02/19/20 11:00:00,4.141,31.626,,,,,,
15833,02/19/20 11:30:00,5.128,30.694,,,,,,
15834,02/19/20 12:00:00,5.898,31.498,,,,,,
15835,02/19/20 12:30:00,6.281,29.961,,,,,,
15836,02/19/20 13:00:00,7.167,27.645,,,,,,
15837,02/19/20 13:30:00,8.369,25.193,,,,,,
15838,02/19/20 14:00:00,9.213,23.641,,,,,,
15839,02/19/20 14:30:00,9.114,23.535,,,,,,
15840,02/19/20 15:00:00,9.336,23.583,,,,,,
15841,02/19/20 15:30:00,9.903,21.998,,,,,,
15842,02/19/20 16:00:00,9.952,22.201,,,,,,
15843,02/19/20 16:30:00,9.952,20.468,,,,,,
15844,02/19/20 17:00:00,9.361,21.297,,,,,,
15845,02/19/20 17:30:00,9.114,21.747,,,,,,
15846,02/19/20 18:00:00,7.92,22.726,,,,,,
15847,02/19/20 18:30:00,5.231,27.36,,,,,,
15848,02/19/20 19:00:00,1.48,29.8,,,,,,
15849,02/19/20 19:30:00,2.343,38.193,,,,,,
15850,02/19/20 20:00:00,1.751,40.347,,,,,,
15851,02/19/20 20:30:00,0.742,39.404,,,,,,
15852,02/19/20 21:00:00,0.19,38.053,,,,,,
15853,02/19/20 21:30:00,-0.227,37.823,,,,,,
15854,02/19/20 22:00:00,-0.507,37.823,,,,,,
15855,02/19/20 22:30:00,-0.732,36.413,,,,,,
15856,02/19/20 23:00:00,-0.873,35.595,,,,,,
15857,02/19/20 23:30:00,-1.27,36.911,,,,,,
15858,02/20/20 00:00:00,-1.527,36.515,,,,,,
15859,02/20/20 00:30:00,-1.871,34.132,,,,,,
15860,02/20/20 01:00:00,-1.842,32.268,,,,,,
15861,02/20/20 01:30:00,-2.276,31.947,,,,,,
15862,02/20/20 02:00:00,-2.508,29.327,,,,,,
15863,02/20/20 02:30:00,-2.976,29.161,,,,,,
15864,02/20/20 03:00:00,-3.271,29.95,,,,,,
15865,02/20/20 03:30:00,-3.33,29.538,,,,,,
15866,02/20/20 04:00:00,-3.568,30.08,,,,,,
15867,02/20/20 04:30:00,-3.39,29.125,,,,,,
15868,02/20/20 05:00:00,-3.627,29.167,,,,,,
15869,02/20/20 05:30:00,-4.016,29.697,,,,,,
15870,02/20/20 06:00:00,-4.651,30.42,,,,,,
15871,02/20/20 06:30:00,-4.682,30.822,,,,,,
15872,02/20/20 07:00:00,-6.262,37.231,,,,,,
15873,02/20/20 07:30:00,-7.026,40.035,,,,,,
15874,02/20/20 08:00:00,-9.337,45.095,,,,,,
15875,02/20/20 08:30:00,-7.543,41.88,,,,,,
15876,02/20/20 09:00:00,-3.419,26.476,,,,,,
15877,02/20/20 09:30:00,-2.45,26.49,,,,,,
15878,02/20/20 10:00:00,-1.356,26.64,,,,,,
15879,02/20/20 10:30:00,-0.227,24.104,,,,,,
15880,02/20/20 11:00:00,0.797,21.394,,,,,,
15881,02/20/20 11:30:00,1.859,17.793,,,,,,
15882,02/20/20 12:00:00,2.69,17.477,,,,,,
15883,02/20/20 12:30:00,3.617,19.512,,,,,,
15884,02/20/20 13:00:00,4.272,20.968,,,,,,
15885,02/20/20 13:30:00,4.818,22.251,,,,,,
15886,02/20/20 14:00:00,5.437,21.57,,,,,,
15887,02/20/20 14:30:00,5.745,20.799,,,,,,
15888,02/20/20 15:00:00,6,19.426,,,,,,
15889,02/20/20 15:30:00,6.408,18.387,,,,,,
15890,02/20/20 16:00:00,6.458,18.257,,,,,,
15891,02/20/20 16:30:00,6.306,18.115,,,,,,
15892,02/20/20 17:00:00,6.204,18.109,,,,,,
15893,02/20/20 17:30:00,5.668,18.643,,,,,,
15894,02/20/20 18:00:00,4.947,20.023,,,,,,
15895,02/20/20 18:30:00,2.983,21.996,,,,,,
15896,02/20/20 19:00:00,-2.073,33.988,,,,,,
15897,02/20/20 19:30:00,-4.865,44.229,,,,,,
15898,02/20/20 20:00:00,-6.42,49.818,,,,,,
15899,02/20/20 20:30:00,-7.187,53.887,,,,,,
15900,02/20/20 21:00:00,-6.898,53.818,,,,,,
15901,02/20/20 21:30:00,-8.497,58.834,,,,,,
15902,02/20/20 22:00:00,-7.968,58.674,,,,,,
15903,02/20/20 22:30:00,-8.53,61.909,,,,,,
15904,02/20/20 23:00:00,-8.264,59.593,,,,,,
15905,02/20/20 23:30:00,-8,59.14,,,,,,
15906,02/21/20 00:00:00,-8.331,60.876,,,,,,
15907,02/21/20 00:30:00,-7.935,58.624,,,,,,
15908,02/21/20 01:00:00,-8.563,63.429,,,,,,
15909,02/21/20 01:30:00,-8.563,59.983,,,,,,
15910,02/21/20 02:00:00,-8.297,61.101,,,,,,
15911,02/21/20 02:30:00,-9.473,69.169,,,,,,
15912,02/21/20 03:00:00,-9.303,69.018,,,,,,
15913,02/21/20 03:30:00,-9.134,71.521,,,,,,
15914,02/21/20 04:00:00,-7.836,66.454,,,,,,
15915,02/21/20 04:30:00,-7.026,62.012,,,,,,
15916,02/21/20 05:00:00,-7.706,63.911,,,,,,
15917,02/21/20 05:30:00,-7.836,63.752,,,,,,
15918,02/21/20 06:00:00,-7.445,60.617,,,,,,
15919,02/21/20 06:30:00,-9.269,68.337,,,,,,
15920,02/21/20 07:00:00,-8.965,71.085,,,,,,
15921,02/21/20 07:30:00,-6.388,58.492,,,,,,
15922,02/21/20 08:00:00,-6.642,59.897,,,,,,
15923,02/21/20 08:30:00,-5.885,59.303,,,,,,
15924,02/21/20 09:00:00,-2.8,49.222,,,,,,
15925,02/21/20 09:30:00,0.246,35.399,,,,,,
15926,02/21/20 10:00:00,0.218,36.76,,,,,,
15927,02/21/20 10:30:00,2.503,31.287,,,,,,
15928,02/21/20 11:00:00,3.301,30.66,,,,,,
15929,02/21/20 11:30:00,4.089,29.772,,,,,,
15930,02/21/20 12:00:00,5.334,27.885,,,,,,
15931,02/21/20 12:30:00,6.382,26.933,,,,,,
15932,02/21/20 13:00:00,6.813,26.642,,,,,,
15933,02/21/20 13:30:00,7.695,24.552,,,,,,
15934,02/21/20 14:00:00,8.27,23.41,,,,,,
15935,02/21/20 14:30:00,8.792,23.347,,,,,,
15936,02/21/20 15:00:00,9.682,21.983,,,,,,
15937,02/21/20 15:30:00,10.247,21.221,,,,,,
15938,02/21/20 16:00:00,10.932,20.597,,,,,,
15939,02/21/20 16:30:00,11.321,20.152,,,,,,
15940,02/21/20 17:00:00,10.834,20.155,,,,,,
15941,02/21/20 17:30:00,10.075,21.21,,,,,,
15942,02/21/20 18:00:00,9.188,21.619,,,,,,
15943,02/21/20 18:30:00,6.306,26.147,,,,,,
15944,02/21/20 19:00:00,0.825,37.071,,,,,,
15945,02/21/20 19:30:00,-1.871,42.928,,,,,,
15946,02/21/20 20:00:00,-2.859,45.584,,,,,,
15947,02/21/20 20:30:00,-3.094,48.183,,,,,,
15948,02/21/20 21:00:00,-3.271,49.273,,,,,,
15949,02/21/20 21:30:00,-3.986,54.723,,,,,,
15950,02/21/20 22:00:00,-4.712,58.631,,,,,,
15951,02/21/20 22:30:00,-4.59,58.989,,,,,,
15952,02/21/20 23:00:00,-4.076,57.892,,,,,,
15953,02/21/20 23:30:00,-4.834,61.431,,,,,,
15954,02/22/20 00:00:00,-5.018,62.699,,,,,,
15955,02/22/20 00:30:00,-5.141,62.484,,,,,,
15956,02/22/20 01:00:00,-5.326,61.206,,,,,,
15957,02/22/20 01:30:00,-5.76,69.082,,,,,,
15958,02/22/20 02:00:00,-4.834,63.669,,,,,,
15959,02/22/20 02:30:00,-2.508,54.176,,,,,,
15960,02/22/20 03:00:00,-2.392,51.907,,,,,,
15961,02/22/20 03:30:00,-3.657,56.6,,,,,,
15962,02/22/20 04:00:00,-4.046,61.735,,,,,,
15963,02/22/20 04:30:00,-3.896,64.361,,,,,,
15964,02/22/20 05:00:00,-1.814,55.549,,,,,,
15965,02/22/20 05:30:00,-0.004,50.849,,,,,,
15966,02/22/20 06:00:00,1.967,44.972,,,,,,
15967,02/22/20 06:30:00,1.398,47.065,,,,,,
15968,02/22/20 07:00:00,0.715,49.059,,,,,,
15969,02/22/20 07:30:00,-0.199,48.845,,,,,,
15970,02/22/20 08:00:00,-1.128,55.08,,,,,,
15971,02/22/20 08:30:00,1.153,46.253,,,,,,
15972,02/22/20 09:00:00,1.371,46.822,,,,,,
15973,02/22/20 09:30:00,5.257,36.788,,,,,,
15974,02/22/20 10:00:00,5.616,35.409,,,,,,
15975,02/22/20 10:30:00,6.914,33.348,,,,,,
15976,02/22/20 11:00:00,6.763,33.652,,,,,,
15977,02/22/20 11:30:00,7.318,33.003,,,,,,
15978,02/22/20 12:00:00,7.92,32.772,,,,,,
15979,02/22/20 12:30:00,8.07,32.433,,,,,,
15980,02/22/20 13:00:00,8.841,30.506,,,,,,
15981,02/22/20 13:30:00,9.706,30.517,,,,,,
15982,02/22/20 14:00:00,9.903,30.21,,,,,,
15983,02/22/20 14:30:00,9.386,31.362,,,,,,
15984,02/22/20 15:00:00,9.485,31.371,,,,,,
15985,02/22/20 15:30:00,9.386,31.588,,,,,,
15986,02/22/20 16:00:00,8.618,32.387,,,,,,
15987,02/22/20 16:30:00,7.92,34.018,,,,,,
15988,02/22/20 17:00:00,6.965,39.445,,,,,,
15989,02/22/20 17:30:00,6.585,44.175,,,,,,
15990,02/22/20 18:00:00,6.077,54.365,,,,,,
15991,02/22/20 18:30:00,5.257,63.79,,,,,,
15992,02/22/20 19:00:00,4.662,62.173,,,,,,
15993,02/22/20 19:30:00,3.958,69.536,,,,,,
15994,02/22/20 20:00:00,2.396,83.201,,,,,,
15995,02/22/20 20:30:00,1.967,88.718,,,,,,
15996,02/22/20 21:00:00,1.751,91.164,,,,,,
15997,02/22/20 21:30:00,1.398,93.587,,,,,,
15998,02/22/20 22:00:00,1.317,95.95,,,,,,
15999,02/22/20 22:30:00,1.425,96.921,,,,,,
16000,02/22/20 23:00:00,1.507,97.736,,,,,,
16001,02/22/20 23:30:00,1.534,98.604,,,,,,
16002,02/23/20 00:00:00,1.534,98.843,,,,,,
16003,02/23/20 00:30:00,1.588,99.049,,,,,,
16004,02/23/20 01:00:00,3.775,97.989,,,,,,
16005,02/23/20 01:30:00,3.564,97.349,,,,,,
16006,02/23/20 02:00:00,2.956,98.145,,,,,,
16007,02/23/20 02:30:00,2.45,98.242,,,,,,
16008,02/23/20 03:00:00,2.047,98.512,,,,,,
16009,02/23/20 03:30:00,1.344,97.162,,,,,,
16010,02/23/20 04:00:00,0.934,98.529,,,,,,
16011,02/23/20 04:30:00,0.218,99.082,,,,,,
16012,02/23/20 05:00:00,0.467,100,,,,,,
16013,02/23/20 05:30:00,0.55,100,,,,,,
16014,02/23/20 06:00:00,0.852,100,,,,,,
16015,02/23/20 06:30:00,1.044,100,,,,,,
16016,02/23/20 07:00:00,1.18,100,,,,,,
16017,02/23/20 07:30:00,1.099,100,,,,,,
16018,02/23/20 08:00:00,1.153,100,,,,,,
16019,02/23/20 08:30:00,1.48,100,,,,,,
16020,02/23/20 09:00:00,2.343,100,,,,,,
16021,02/23/20 09:30:00,2.797,100,,,,,,
16022,02/23/20 10:00:00,3.248,100,,,,,,
16023,02/23/20 10:30:00,3.617,100,,,,,,
16024,02/23/20 11:00:00,4.141,100,,,,,,
16025,02/23/20 11:30:00,5.488,100,,,,,,
16026,02/23/20 12:00:00,5.565,98.103,,,,,,
16027,02/23/20 12:30:00,6.965,89.262,,,,,,
16028,02/23/20 13:00:00,8.22,81.325,,,,,,
16029,02/23/20 13:30:00,9.015,77.524,,,,,,
16030,02/23/20 14:00:00,8.965,75.705,,,,,,
16031,02/23/20 14:30:00,9.064,70.803,,,,,,
16032,02/23/20 15:00:00,9.879,65.641,,,,,,
16033,02/23/20 15:30:00,10.394,66.997,,,,,,
16034,02/23/20 16:00:00,10.907,58.724,,,,,,
16035,02/23/20 16:30:00,10.712,58.93,,,,,,
16036,02/23/20 17:00:00,10.736,57.778,,,,,,
16037,02/23/20 17:30:00,10.296,59.129,,,,,,
16038,02/23/20 18:00:00,9.509,60.734,,,,,,
16039,02/23/20 18:30:00,8.27,64.177,,,,,,
16040,02/23/20 19:00:00,5.796,70.253,,,,,,
16041,02/23/20 19:30:00,3.248,82.306,,,,,,
16042,02/23/20 20:00:00,1.697,89.202,,,,,,
16043,02/23/20 20:30:00,1.588,91.568,,,,,,
16044,02/23/20 21:00:00,0.467,95.811,,,,,,
16045,02/23/20 21:30:00,1.044,94.371,,,,,,
16046,02/23/20 22:00:00,0.989,94.332,,,,,,
16047,02/23/20 22:30:00,0.88,95.297,,,,,,
16048,02/23/20 23:00:00,1.208,94.513,,,,,,
16049,02/23/20 23:30:00,0.989,93.526,,,,,,
16050,02/24/20 00:00:00,0.66,93.047,,,,,,
16051,02/24/20 00:30:00,0.384,94.726,,,,,,
16052,02/24/20 01:00:00,-0.004,96.018,,,,,,
16053,02/24/20 01:30:00,0.412,95.965,,,,,,
16054,02/24/20 02:00:00,-0.535,95.726,,,,,,
16055,02/24/20 02:30:00,-0.563,94.394,,,,,,
16056,02/24/20 03:00:00,-0.789,96.755,,,,,,
16057,02/24/20 03:30:00,-0.423,95.277,,,,,,
16058,02/24/20 04:00:00,-0.789,96.254,,,,,,
16059,02/24/20 04:30:00,-0.535,93.603,,,,,,
16060,02/24/20 05:00:00,-1.185,94.441,,,,,,
16061,02/24/20 05:30:00,-1.613,98.578,,,,,,
16062,02/24/20 06:00:00,-1.413,93.341,,,,,,
16063,02/24/20 06:30:00,-2.508,94.701,,,,,,
16064,02/24/20 07:00:00,-2.392,98.19,,,,,,
16065,02/24/20 07:30:00,-1.441,95.331,,,,,,
16066,02/24/20 08:00:00,-0.143,87.884,,,,,,
16067,02/24/20 08:30:00,1.534,64.708,,,,,,
16068,02/24/20 09:00:00,2.797,47.129,,,,,,
16069,02/24/20 09:30:00,3.354,36.653,,,,,,
16070,02/24/20 10:00:00,4.063,30.95,,,,,,
16071,02/24/20 10:30:00,4.895,25.714,,,,,,
16072,02/24/20 11:00:00,5.385,21.435,,,,,,
16073,02/24/20 11:30:00,5.616,22.108,,,,,,
16074,02/24/20 12:00:00,6.102,22.864,,,,,,
16075,02/24/20 12:30:00,6.661,23.198,,,,,,
16076,02/24/20 13:00:00,7.293,23.67,,,,,,
16077,02/24/20 13:30:00,7.293,23.275,,,,,,
16078,02/24/20 14:00:00,7.419,22.856,,,,,,
16079,02/24/20 14:30:00,7.494,23.158,,,,,,
16080,02/24/20 15:00:00,7.519,22.005,,,,,,
16081,02/24/20 15:30:00,7.519,23.16,,,,,,
16082,02/24/20 16:00:00,7.419,22.296,,,,,,
16083,02/24/20 16:30:00,6.788,21.923,,,,,,
16084,02/24/20 17:00:00,6.357,21.433,,,,,,
16085,02/24/20 17:30:00,5.719,23.362,,,,,,
16086,02/24/20 18:00:00,4.973,24.419,,,,,,
16087,02/24/20 18:30:00,3.354,27.209,,,,,,
16088,02/24/20 19:00:00,1.643,32.471,,,,,,
16089,02/24/20 19:30:00,0.467,36.724,,,,,,
16090,02/24/20 20:00:00,-1.613,44.46,,,,,,
